setup_id,created_ts,updated_ts,reference_ts,resolved_ts,symbol,strategy,side,status,activation_status,trade_lifecycle,resolution_status,breakout_context,pullback_quality,risk_quality,reward_quality,quality_score,quality_grade,ideal_entry,activated_ts,activated_price,entry_price,invalidation,tp1,tp2,exit_price,tp1_hit,tp1_hit_ts,tp1_price,realized_return_pct,realized_r_multiple,outcome_r_multiple_proxy,consistency_flag,bars_observed,trend_state,trend_regime,immediate_slope,is_extended_move,active_leg_boxes,reason,reject_reason,resolution_note
315a139f40b14fd62ec6cfd9f7db03b52f951973,1775143379999,1775402819999,1775143379999,1775402819999,MEXC_FUT:ETHUSDT,pullback_retest,LONG,CANDIDATE,ACTIVE,ACTIVATED_TP2,TP2,POST_BREAKOUT_PULLBACK,HEALTHY,TIGHT,OK,90.0,A,2025.0,1775392799999,2025.0,2025.0,2015.0,2045.0,2055.0,2055.0,1,1775397719999.0,2040.0,1.4814814814814816,3.0,3.0,OK,4324,BULLISH,BULLISH_REGIME,BEARISH_PULLBACK,0,2,Bullish pullback near support with acceptable close-confirmed risk profile,,tp2_hit_after_tp1
d161baf3fc7db3b199e965f9673a793cb133c6e4,1775395799999,1775403059999,1775395799999,1775403059999,BNBUSDT,pullback_retest,SHORT,CANDIDATE,ACTIVE,ACTIVATED_STOPPED,STOPPED,POST_BREAKOUT_PULLBACK,HEALTHY,NORMAL,OK,90.0,A,588.0,1775395979999,588.0,588.0,596.0,572.0,564.0,596.0,0,,,-1.3605442176870748,-1.0,-1.0,OK,121,BULLISH,BULLISH_REGIME,BEARISH_PULLBACK,0,2,Failed bullish move / reversal short near resistance with acceptable risk profile,,stop_hit_before_tp1
d870a79281fadad248c2d88e5c2ab135a8c103e8,1775220599999,1775403119999,1775220599999,1775403119999,MEXC_FUT:SOLUSDT,pullback_retest,LONG,CANDIDATE,ACTIVE,ACTIVATED_TP2,TP2,POST_BREAKOUT_PULLBACK,HEALTHY,TIGHT,OK,100.0,A,78.75,1775395679999,78.75,78.75,78.25,79.75,80.25,80.25,1,1775402819999.0,79.5,1.9047619047619049,3.0,3.0,OK,3042,BULLISH,BULLISH_REGIME,BEARISH_PULLBACK,0,2,Bullish pullback near support with acceptable close-confirmed risk profile,,tp2_hit_after_tp1
cd7f02d30b385a70767a86a31abe19a5c574bb38,1775455439999,1775467139999,1775455439999,1775467139999,MEXC_FUT:SOLUSDT,pullback_retest,SHORT,CANDIDATE,ACTIVE,ACTIVATED_STOPPED,STOPPED,POST_BREAKOUT_PULLBACK,HEALTHY,NORMAL,OK,90.0,A,81.75,1775455499999,81.75,81.75,82.75,79.75,78.75,82.75,0,,,-1.2232415902140672,-1.0,-1.0,OK,195,BULLISH,BULLISH_REGIME,BEARISH_PULLBACK,0,2,Failed bullish move / reversal short near resistance with acceptable risk profile,,stop_hit_before_tp1
3d112ff1398e7b874aeaed57ada1a7b332fa0fd8,1775456519999,1775467199999,1775456519999,1775467199999,SOLUSDT,pullback_retest,SHORT,CANDIDATE,ACTIVE,ACTIVATED_STOPPED,STOPPED,POST_BREAKOUT_PULLBACK,HEALTHY,NORMAL,OK,90.0,A,81.75,1775460299999,81.75,81.75,82.75,79.75,78.75,82.75,0,,,-1.2232415902140672,-1.0,-1.0,OK,178,BULLISH,BULLISH_REGIME,BEARISH_PULLBACK,0,2,Failed bullish move / reversal short near resistance with acceptable risk profile,,stop_hit_before_tp1
40a7b957b4738b61204768b7031e7ac691e4b10d,1775486339999,1775514839999,1775486339999,1775514839999,MEXC_FUT:SOLUSDT,pullback_retest,LONG,CANDIDATE,ACTIVE,ACTIVATED_STOPPED,STOPPED,POST_BREAKOUT_PULLBACK,HEALTHY,TIGHT,OK,100.0,A,81.5,1775494919999,81.5,81.5,81.0,82.5,83.0,81.0,0,,,-0.6134969325153374,-1.0,-1.0,OK,475,BULLISH,BULLISH_REGIME,BEARISH_PULLBACK,0,2,Bullish pullback near support with acceptable close-confirmed risk profile,,stop_hit_before_tp1
bf0bde7f10f07ff3e5c3ad196c5a3933be6705ff,1775486399999,1775514839999,1775486399999,1775514839999,SOLUSDT,pullback_retest,LONG,CANDIDATE,ACTIVE,ACTIVATED_STOPPED,STOPPED,POST_BREAKOUT_PULLBACK,HEALTHY,TIGHT,OK,100.0,A,81.5,1775494919999,81.5,81.5,81.0,82.5,83.0,81.0,0,,,-0.6134969325153374,-1.0,-1.0,OK,474,BULLISH,BULLISH_REGIME,BEARISH_PULLBACK,0,2,Bullish pullback near support with acceptable close-confirmed risk profile,,stop_hit_before_tp1
2b7ffb1c23690996a919eb0602b499aaadb9becf,1775445839999,1775516519999,1775445839999,1775516519999,MEXC_FUT:SUIUSDT,pullback_retest,LONG,CANDIDATE,ACTIVE,ACTIVATED_STOPPED,STOPPED,POST_BREAKOUT_PULLBACK,HEALTHY,TIGHT,OK,100.0,A,0.8775,1775516399999,0.8775,0.8775,0.8725,0.8874999999999997,0.8924999999999996,0.8725,0,,,-0.5698005698005577,-1.0,-1.0,OK,1178,BULLISH,BULLISH_REGIME,BEARISH_PULLBACK,0,2,Bullish pullback near support with acceptable close-confirmed risk profile,,stop_hit_before_tp1
eace2c65f2cee8f9f18609d06f21038096bf3788,1775578679999,1775583479999,1775578679999,1775583479999,MEXC_FUT:SUIUSDT,pullback_retest,LONG,CANDIDATE,ACTIVE,ACTIVATED_TP2,TP2,POST_BREAKOUT_PULLBACK,HEALTHY,TIGHT,OK,100.0,A,0.865,1775578739999,0.865,0.865,0.8600000000000001,0.8749999999999998,0.8799999999999997,0.8799999999999997,1,1775583359999.0,0.8724999999999998,1.7341040462427375,3.0,3.0,OK,80,BULLISH,BULLISH_REGIME,BEARISH_PULLBACK,0,2,Bullish pullback near support with acceptable close-confirmed risk profile,,tp2_hit_after_tp1
d23f195b4b564212c89dc6bca80feaffbaa2fb85,1775615999999,1775629979999,1775615999999,1775629979999,MEXC_FUT:SUIUSDT,pullback_retest,LONG,CANDIDATE,ACTIVE,ACTIVATED_STOPPED,STOPPED,POST_BREAKOUT_PULLBACK,HEALTHY,TIGHT,OK,90.0,A,0.9575000000000002,1775628479999,0.9575000000000002,0.9575000000000002,0.9525000000000003,0.9675,0.9724999999999999,0.9525000000000003,0,,,-0.5221932114882394,-1.0,-1.0,OK,233,BULLISH,BULLISH_REGIME,BEARISH_PULLBACK,0,2,Bullish pullback near support with acceptable close-confirmed risk profile,,stop_hit_before_tp1
7999a2c989da8aa5f6aeaf828ba630c58d436aa9,1775657399999,1775658839999,1775657399999,1775658839999,XRPUSDT,pullback_retest,LONG,CANDIDATE,ACTIVE,ACTIVATED_STOPPED,STOPPED,POST_BREAKOUT_PULLBACK,HEALTHY,TIGHT,OK,100.0,A,1.37,1775657459999,1.37,1.37,1.3600000000000003,1.3899999999999997,1.3999999999999995,1.3600000000000003,0,,,-0.7299270072992544,-1.0,-1.0,OK,24,BULLISH,BULLISH_REGIME,BEARISH_PULLBACK,0,2,Bullish pullback near support with acceptable close-confirmed risk profile,,stop_hit_before_tp1
